index,true_class,pred_class,confidence,correct,votes
81276,normal,injection,0.5,False,"{'grayhole': 1.0, 'injection': 2.0, 'poisoned': 1.0}"
81277,injection,injection,0.3333333333333333,True,"{'grayhole': 1.0, 'high': 1.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 1.0}"
81278,injection,injection,0.4,True,"{'grayhole': 1.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0}"
81279,high_StNum,high,0.2857142857142857,False,"{'high': 2.0, 'injection': 2.0, 'poisoned': 2.0, 'random': 1.0}"
81280,random_replay,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
81281,injection,injection,0.2857142857142857,True,"{'grayhole': 1.0, 'high': 1.0, 'injection': 2.0, 'poisoned': 1.0, 'random': 2.0}"
81282,masquerade_fake_fault,injection,0.42857142857142855,False,"{'grayhole': 1.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0}"
81283,high_StNum,poisoned,0.3076923076923077,False,"{'grayhole': 1.0, 'high': 3.0, 'injection': 3.0, 'poisoned': 4.0, 'random': 2.0}"
81284,grayhole,injection,0.4,False,"{'grayhole': 1.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0}"
81285,normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
81286,random_replay,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
81287,normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
81288,random_replay,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
81289,masquerade_fake_fault,injection,0.42857142857142855,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 1.0}"
81290,high_StNum,high,0.25,False,"{'high': 2.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 1.0}"
81291,grayhole,injection,0.4,False,"{'grayhole': 1.0, 'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
81292,normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
81293,injection,injection,0.3333333333333333,True,"{'grayhole': 1.0, 'high': 1.0, 'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
81294,normal,injection,0.2857142857142857,False,"{'grayhole': 1.0, 'high': 1.0, 'injection': 2.0, 'poisoned': 2.0, 'random': 1.0}"
81295,high_StNum,poisoned,0.26666666666666666,False,"{'grayhole': 2.0, 'high': 3.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 4.0, 'random': 2.0}"
81296,masquerade_fake_fault,injection,0.5,False,"{'injection': 3.0, 'poisoned': 2.0, 'random': 1.0}"
81297,random_replay,injection,0.5,False,"{'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0}"
81298,high_StNum,high,0.2727272727272727,False,"{'grayhole': 1.0, 'high': 3.0, 'injection': 2.0, 'poisoned': 3.0, 'random': 2.0}"
81299,injection,injection,0.42857142857142855,True,"{'grayhole': 1.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0}"
81300,random_replay,injection,0.4,False,"{'injection': 2.0, 'masquerade': 1.0, 'poisoned': 2.0}"
81301,grayhole,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
81302,normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
81303,high_StNum,poisoned,0.26666666666666666,False,"{'grayhole': 2.0, 'high': 3.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 4.0, 'random': 2.0}"
81304,normal,injection,0.4,False,"{'injection': 2.0, 'masquerade': 1.0, 'poisoned': 2.0}"
81305,poisoned_high_rate,injection,0.5,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0, 'random': 1.0}"
81306,injection,injection,0.3333333333333333,True,"{'grayhole': 2.0, 'high': 1.0, 'injection': 3.0, 'poisoned': 2.0, 'random': 1.0}"
81307,random_replay,poisoned,0.375,False,"{'high': 1.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 3.0, 'random': 1.0}"
81308,masquerade_fake_fault,injection,0.5,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0}"
81309,random_replay,injection,0.4,False,"{'injection': 2.0, 'masquerade': 1.0, 'poisoned': 2.0}"
81310,normal,injection,0.5,False,"{'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
81311,grayhole,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
81312,injection,injection,0.3,True,"{'grayhole': 2.0, 'high': 1.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 1.0}"
81313,normal,poisoned,0.5,False,"{'injection': 2.0, 'masquerade': 1.0, 'poisoned': 3.0}"
81314,masquerade_fake_fault,injection,1.0,False,{'injection': 2.0}
81315,masquerade_fake_fault,injection,1.0,False,{'injection': 2.0}
81316,masquerade_fake_fault,injection,1.0,False,{'injection': 2.0}
81317,masquerade_fake_fault,injection,1.0,False,{'injection': 2.0}
81318,injection,injection,0.3,True,"{'grayhole': 2.0, 'high': 1.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 1.0}"
81319,masquerade_fake_fault,injection,0.6666666666666666,False,"{'injection': 2.0, 'masquerade': 1.0}"
81320,masquerade_fake_fault,injection,0.375,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 2.0}"
81321,injection,injection,0.3,True,"{'grayhole': 2.0, 'high': 1.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 1.0}"
81322,random_replay,poisoned,0.375,False,"{'high': 1.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 3.0, 'random': 1.0}"
81323,normal,injection,0.5,False,"{'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
81324,grayhole,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
81325,normal,injection,0.5,False,"{'injection': 2.0, 'poisoned': 2.0}"
81326,masquerade_fake_fault,injection,0.6,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
81327,high_StNum,high,0.2222222222222222,False,"{'high': 2.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 2.0}"
81328,injection,injection,0.3,True,"{'grayhole': 2.0, 'high': 1.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 1.0}"
81329,random_replay,injection,0.3333333333333333,False,"{'grayhole': 1.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 2.0}"
81330,injection,injection,0.3,True,"{'grayhole': 2.0, 'high': 1.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 1.0}"
81331,normal,injection,0.4,False,"{'injection': 2.0, 'masquerade': 1.0, 'poisoned': 2.0}"
81332,grayhole,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
81333,random_replay,injection,0.5,False,"{'injection': 2.0, 'poisoned': 2.0}"
81334,normal,injection,0.5,False,"{'injection': 2.0, 'poisoned': 2.0}"
81335,masquerade_fake_fault,injection,0.6,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
81336,random_replay,injection,0.5,False,"{'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0}"
81337,random_replay,injection,0.5,False,"{'injection': 2.0, 'poisoned': 2.0}"
81338,injection,injection,0.3,True,"{'grayhole': 2.0, 'high': 1.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 1.0}"
81339,high_StNum,poisoned,0.36363636363636365,False,"{'high': 2.0, 'injection': 3.0, 'poisoned': 4.0, 'random': 2.0}"
81340,injection,injection,0.5,True,"{'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0}"
81341,normal,injection,0.4,False,"{'grayhole': 1.0, 'injection': 2.0, 'poisoned': 2.0}"
81342,grayhole,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
81343,high_StNum,high,0.25,False,"{'grayhole': 2.0, 'high': 3.0, 'injection': 2.0, 'poisoned': 3.0, 'random': 2.0}"
81344,normal,injection,0.5,False,"{'injection': 2.0, 'poisoned': 2.0}"
81345,high_StNum,poisoned,0.2857142857142857,False,"{'grayhole': 1.0, 'high': 3.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 4.0, 'random': 2.0}"
81346,masquerade_fake_fault,injection,0.6,False,"{'grayhole': 1.0, 'injection': 3.0, 'poisoned': 1.0}"
81347,high_StNum,high,0.21428571428571427,False,"{'grayhole': 2.0, 'high': 3.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 3.0, 'random': 3.0}"
81348,high_StNum,poisoned,0.375,False,"{'high': 2.0, 'injection': 2.0, 'poisoned': 3.0, 'random': 1.0}"
81349,random_replay,injection,0.4,False,"{'grayhole': 1.0, 'injection': 2.0, 'poisoned': 2.0}"
81350,random_replay,injection,0.5,False,"{'injection': 2.0, 'poisoned': 2.0}"
81351,normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
81352,grayhole,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
81353,random_replay,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
81354,high_StNum,poisoned,0.26666666666666666,False,"{'grayhole': 2.0, 'high': 3.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 4.0, 'random': 2.0}"
81355,high_StNum,injection,0.3333333333333333,False,"{'injection': 2.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 1.0}"
81356,normal,injection,0.4,False,"{'grayhole': 1.0, 'injection': 2.0, 'poisoned': 2.0}"
81357,injection,injection,0.6,True,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
81358,masquerade_fake_fault,injection,0.6,False,"{'grayhole': 1.0, 'injection': 3.0, 'poisoned': 1.0}"
81359,injection,injection,0.6,True,"{'grayhole': 1.0, 'injection': 3.0, 'poisoned': 1.0}"
81360,random_replay,injection,0.3333333333333333,False,"{'injection': 2.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 1.0}"
81361,random_replay,injection,0.5,False,"{'injection': 2.0, 'poisoned': 2.0}"
81362,high_StNum,poisoned,0.3333333333333333,False,"{'grayhole': 1.0, 'high': 2.0, 'injection': 2.0, 'poisoned': 3.0, 'random': 1.0}"
81363,normal,injection,0.5,False,"{'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
81364,grayhole,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
81365,high_StNum,poisoned,0.3,False,"{'grayhole': 1.0, 'high': 2.0, 'injection': 2.0, 'poisoned': 3.0, 'random': 2.0}"
81366,normal,injection,0.5,False,"{'injection': 2.0, 'poisoned': 2.0}"
81367,injection,injection,0.6,True,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
81368,high_StNum,high,0.23076923076923078,False,"{'grayhole': 2.0, 'high': 3.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 3.0, 'random': 2.0}"
81369,masquerade_fake_fault,injection,0.6,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
81370,normal,injection,0.5,False,"{'injection': 3.0, 'poisoned': 2.0, 'random': 1.0}"
81371,normal,injection,0.6,False,"{'injection': 3.0, 'poisoned': 2.0}"
81372,normal,injection,0.6,False,"{'injection': 3.0, 'poisoned': 2.0}"
81373,inverse_replay,injection,0.6666666666666666,False,"{'injection': 2.0, 'masquerade': 1.0}"
81374,inverse_replay,injection,0.4,False,"{'grayhole': 1.0, 'injection': 2.0, 'poisoned': 2.0}"
81375,inverse_replay,injection,0.3333333333333333,False,"{'grayhole': 1.0, 'high': 1.0, 'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
81376,inverse_replay,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
81377,inverse_replay,injection,1.0,False,{'injection': 2.0}
81378,inverse_replay,injection,0.6666666666666666,False,"{'grayhole': 1.0, 'injection': 2.0}"
81379,normal,injection,0.42857142857142855,False,"{'grayhole': 1.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0}"
81380,inverse_replay,injection,0.6666666666666666,False,"{'injection': 2.0, 'masquerade': 1.0}"
81381,inverse_replay,injection,0.6666666666666666,False,"{'grayhole': 1.0, 'injection': 2.0}"
81382,inverse_replay,injection,0.5,False,"{'grayhole': 1.0, 'injection': 2.0, 'poisoned': 1.0}"
81383,inverse_replay,injection,1.0,False,{'injection': 2.0}
81384,inverse_replay,injection,0.6666666666666666,False,"{'grayhole': 1.0, 'injection': 2.0}"
81385,inverse_replay,injection,0.5,False,"{'grayhole': 1.0, 'injection': 2.0, 'poisoned': 1.0}"
81386,inverse_replay,injection,0.3333333333333333,False,"{'grayhole': 1.0, 'high': 1.0, 'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
81387,inverse_replay,injection,0.5,False,"{'grayhole': 1.0, 'injection': 2.0, 'poisoned': 1.0}"
81388,inverse_replay,injection,1.0,False,{'injection': 2.0}
81389,inverse_replay,injection,1.0,False,{'injection': 2.0}
81390,inverse_replay,injection,0.6666666666666666,False,"{'grayhole': 1.0, 'injection': 2.0}"
81391,inverse_replay,injection,1.0,False,{'injection': 2.0}
81392,inverse_replay,injection,0.5,False,"{'grayhole': 1.0, 'injection': 2.0, 'poisoned': 1.0}"
81393,inverse_replay,injection,0.3333333333333333,False,"{'grayhole': 1.0, 'high': 1.0, 'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
81394,inverse_replay,injection,0.5,False,"{'grayhole': 1.0, 'injection': 2.0, 'poisoned': 1.0}"
81395,inverse_replay,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
81396,inverse_replay,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
81397,inverse_replay,injection,1.0,False,{'injection': 2.0}
81398,inverse_replay,grayhole,0.2857142857142857,False,"{'grayhole': 2.0, 'high': 1.0, 'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
81399,normal,injection,0.5,False,"{'grayhole': 1.0, 'injection': 2.0, 'poisoned': 1.0}"
81400,inverse_replay,injection,0.3333333333333333,False,"{'grayhole': 1.0, 'high': 1.0, 'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
81401,normal,injection,0.5,False,"{'grayhole': 1.0, 'injection': 2.0, 'poisoned': 1.0}"
81402,inverse_replay,injection,0.3333333333333333,False,"{'grayhole': 1.0, 'high': 1.0, 'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
81403,normal,injection,0.5,False,"{'grayhole': 1.0, 'injection': 2.0, 'poisoned': 1.0}"
81404,inverse_replay,injection,0.3333333333333333,False,"{'grayhole': 1.0, 'high': 1.0, 'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
81405,normal,injection,0.5,False,"{'grayhole': 1.0, 'injection': 2.0, 'poisoned': 1.0}"
81406,random_replay,injection,0.5,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0}"
81407,high_StNum,high,0.23076923076923078,False,"{'grayhole': 2.0, 'high': 3.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 3.0, 'random': 2.0}"
81408,normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
81409,random_replay,injection,0.5,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0}"
81410,high_StNum,high,0.23076923076923078,False,"{'grayhole': 2.0, 'high': 3.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 3.0, 'random': 2.0}"
81411,grayhole,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
81412,normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
81413,high_StNum,high,0.25,False,"{'grayhole': 1.0, 'high': 2.0, 'injection': 2.0, 'poisoned': 2.0, 'random': 1.0}"
81414,masquerade_fake_fault,injection,0.6,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
81415,masquerade_fake_fault,injection,0.75,False,"{'injection': 3.0, 'poisoned': 1.0}"
81416,masquerade_fake_fault,injection,0.75,False,"{'injection': 3.0, 'poisoned': 1.0}"
81417,masquerade_fake_fault,injection,0.75,False,"{'injection': 3.0, 'poisoned': 1.0}"
81418,masquerade_fake_normal,high,0.25,False,"{'high': 2.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 1.0}"
81419,masquerade_fake_normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
81420,masquerade_fake_normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
81421,masquerade_fake_normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
81422,masquerade_fake_fault,injection,0.6,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
81423,masquerade_fake_normal,high,0.25,False,"{'high': 2.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 1.0}"
81424,masquerade_fake_fault,injection,0.6,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
81425,random_replay,injection,0.5,False,"{'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0}"
81426,random_replay,injection,0.5,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0}"
81427,random_replay,injection,0.5,False,"{'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0}"
81428,injection,injection,0.3,True,"{'grayhole': 2.0, 'high': 1.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 1.0}"
81429,normal,injection,0.4,False,"{'injection': 2.0, 'masquerade': 1.0, 'poisoned': 2.0}"
81430,poisoned_high_rate,injection,0.6,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
81431,grayhole,injection,0.3333333333333333,False,"{'grayhole': 1.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0, 'random': 1.0}"
81432,normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
81433,masquerade_fake_fault,injection,0.6,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
81434,normal,injection,0.4,False,"{'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0, 'random': 1.0}"
81435,normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
81436,grayhole,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
81437,high_StNum,high,0.2727272727272727,False,"{'grayhole': 1.0, 'high': 3.0, 'injection': 2.0, 'poisoned': 3.0, 'random': 2.0}"
81438,masquerade_fake_fault,injection,0.5,False,"{'grayhole': 1.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
81439,random_replay,injection,0.3333333333333333,False,"{'injection': 2.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 1.0}"
81440,random_replay,injection,0.5,False,"{'grayhole': 1.0, 'injection': 2.0, 'poisoned': 1.0}"
81441,high_StNum,poisoned,0.26666666666666666,False,"{'grayhole': 2.0, 'high': 3.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 4.0, 'random': 2.0}"
81442,random_replay,injection,0.4,False,"{'injection': 2.0, 'masquerade': 1.0, 'poisoned': 2.0}"
81443,injection,injection,0.3333333333333333,True,"{'grayhole': 1.0, 'high': 1.0, 'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
81444,normal,injection,0.2857142857142857,False,"{'grayhole': 1.0, 'high': 1.0, 'injection': 2.0, 'poisoned': 2.0, 'random': 1.0}"
81445,random_replay,injection,0.5,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0}"
81446,normal,injection,0.4,False,"{'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0, 'random': 1.0}"
81447,grayhole,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
81448,injection,injection,0.3,True,"{'grayhole': 2.0, 'high': 1.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 1.0}"
81449,injection,injection,0.5,True,"{'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0}"
81450,injection,injection,0.5,True,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0}"
81451,masquerade_fake_fault,injection,0.6,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
81452,masquerade_fake_normal,injection,0.4,False,"{'injection': 2.0, 'masquerade': 1.0, 'poisoned': 2.0}"
81453,masquerade_fake_normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
81454,masquerade_fake_normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
81455,random_replay,injection,0.5,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0}"
81456,masquerade_fake_normal,injection,0.5,False,"{'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0}"
81457,random_replay,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
81458,masquerade_fake_normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
81459,high_StNum,high,0.2727272727272727,False,"{'grayhole': 1.0, 'high': 3.0, 'injection': 2.0, 'poisoned': 3.0, 'random': 2.0}"
81460,high_StNum,poisoned,0.2727272727272727,False,"{'grayhole': 2.0, 'high': 2.0, 'injection': 2.0, 'poisoned': 3.0, 'random': 2.0}"
81461,injection,injection,0.6666666666666666,True,"{'injection': 2.0, 'poisoned': 1.0}"
81462,high_StNum,high,0.2727272727272727,False,"{'grayhole': 1.0, 'high': 3.0, 'injection': 2.0, 'poisoned': 3.0, 'random': 2.0}"
81463,injection,injection,0.5,True,"{'grayhole': 1.0, 'injection': 2.0, 'poisoned': 1.0}"
81464,normal,injection,0.5,False,"{'injection': 2.0, 'poisoned': 2.0}"
81465,high_StNum,high,0.25,False,"{'grayhole': 2.0, 'high': 3.0, 'injection': 2.0, 'poisoned': 3.0, 'random': 2.0}"
81466,grayhole,injection,0.5,False,"{'injection': 2.0, 'poisoned': 2.0}"
81467,normal,injection,0.5,False,"{'injection': 2.0, 'poisoned': 2.0}"
81468,masquerade_fake_fault,injection,0.6,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
81469,injection,grayhole,0.2,False,"{'grayhole': 2.0, 'high': 1.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 2.0}"
81470,random_replay,poisoned,0.375,False,"{'high': 1.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 3.0, 'random': 1.0}"
